,headline,url,date
303,How the 'hinge event' of Covid will change everything,//www.cnn.com/2020/05/07/opinions/the-future-normal-hinge-event-bergen-rothenberg/index.html,"May 7, 2020"
304,Bill Gates Fast Facts,//www.cnn.com/2013/05/07/us/bill-gates-fast-facts/index.html,"May 7, 2013"
305,Arctic dinosaur may have crossed from America to Asia to dominate the north,//www.cnn.com/2020/05/06/world/arctic-dinosaur-edmontosaurus-scn/index.html,"May 6, 2020"
306,The world is paying a high price for cheap clothes,//www.cnn.com/2020/05/03/business/cheap-clothing-fast-fashion-climate-change-intl/index.html,"May 3, 2020"
307,"Billions of people could live in areas too hot for humans by 2070, study says",//www.cnn.com/2020/05/05/world/global-warming-climate-niche-temperatures-intl-hnk/index.html,"May 5, 2020"
308,May 5 coronavirus news,//www.cnn.com/world/live-news/coronavirus-pandemic-05-05-20-intl/index.html,"May 4, 2020"
309,Europe's leading global airline is losing $1 million an hour and needs a bailout,//www.cnn.com/2020/05/05/business/lufthansa-bailout-coronavirus/index.html,"May 5, 2020"
310,Democratic candidates -- some with medical backgrounds -- lean into science as a campaign message,//www.cnn.com/2020/05/10/politics/democrats-campaign-science/index.html,"May 10, 2020"
311,Killer heat and humidity combination not experienced before is becoming more common,//www.cnn.com/2020/05/08/weather/killer-heat-climate-change-study/index.html,"May 8, 2020"
312,This extinct marine predator started out as a small tadpole-seal hybrid with weird teeth,//www.cnn.com/2020/05/08/world/marine-reptile-fossil-pebble-teeth-scn/index.html,"May 8, 2020"
313,How the 'hinge event' of Covid will change everything,//www.cnn.com/2020/05/07/opinions/the-future-normal-hinge-event-bergen-rothenberg/index.html,"May 7, 2020"
314,Bill Gates Fast Facts,//www.cnn.com/2013/05/07/us/bill-gates-fast-facts/index.html,"May 7, 2013"
315,Arctic dinosaur may have crossed from America to Asia to dominate the north,//www.cnn.com/2020/05/06/world/arctic-dinosaur-edmontosaurus-scn/index.html,"May 6, 2020"
316,The world is paying a high price for cheap clothes,//www.cnn.com/2020/05/03/business/cheap-clothing-fast-fashion-climate-change-intl/index.html,"May 3, 2020"
317,"Billions of people could live in areas too hot for humans by 2070, study says",//www.cnn.com/2020/05/05/world/global-warming-climate-niche-temperatures-intl-hnk/index.html,"May 5, 2020"
318,May 5 coronavirus news,//www.cnn.com/world/live-news/coronavirus-pandemic-05-05-20-intl/index.html,"May 4, 2020"
319,Europe's leading global airline is losing $1 million an hour and needs a bailout,//www.cnn.com/2020/05/05/business/lufthansa-bailout-coronavirus/index.html,"May 5, 2020"
320,Europe and China were on course for a reset. Coronavirus changed all that,//www.cnn.com/2020/05/05/europe/eu-china-summit-coronavirus-intl-analysis/index.html,"May 5, 2020"
321,Hong Kong's mental health had already been battered by the protests. Then came the coronavirus,//www.cnn.com/2020/05/04/asia/hong-kong-mental-health-coronavirus-intl-hnk/index.html,"May 4, 2020"
322,May 4 coronavirus news,//www.cnn.com/world/live-news/coronavirus-pandemic-05-04-20-intl/index.html,"May 3, 2020"
323,"Anchorage Daily News, ProPublica win Pulitzer Prize for investigation on sexual violence",//www.cnn.com/2020/05/04/media/pulitzer-prizes-2020/index.html,"May 4, 2020"
324,We need to talk about Tara Reade,//www.cnn.com/2020/05/01/opinions/we-need-to-talk-about-tara-reade-brawley/index.html,"May 1, 2020"
325,"Ocean warming is causing massive ice sheet loss in Greenland and Antarctica, NASA study shows",//www.cnn.com/2020/05/01/us/nasa-ice-sheet-loss-climate-change-trnd/index.html,"May 1, 2020"
326,"From hospitals to unemployment offices, there are many known unknowns during this pandemic",//www.cnn.com/2020/05/01/media/pandemic-unknowns-reliable-sources/index.html,"May 1, 2020"
327,Coronavirus pandemic in the US,//www.cnn.com/us/live-news/us-coronavirus-update-04-30-20/index.html,"Apr 29, 2020"
328,How to exist in a world that seeks to erase women,//www.cnn.com/2020/04/30/opinions/rebecca-solnit-on-feminism-and-coronavirus-represented-zakaria/index.html,"Apr 30, 2020"
329,The problem with the Covid-19 death numbers,//www.cnn.com/2020/04/30/opinions/the-problem-with-covid-19-death-numbers-sutter/index.html,"Apr 30, 2020"
330,Europe and China were on course for a reset. Coronavirus changed all that,//www.cnn.com/2020/05/05/europe/eu-china-summit-coronavirus-intl-analysis/index.html,"May 5, 2020"
331,Hong Kong's mental health had already been battered by the protests. Then came the coronavirus,//www.cnn.com/2020/05/04/asia/hong-kong-mental-health-coronavirus-intl-hnk/index.html,"May 4, 2020"
332,May 4 coronavirus news,//www.cnn.com/world/live-news/coronavirus-pandemic-05-04-20-intl/index.html,"May 3, 2020"
333,"Anchorage Daily News, ProPublica win Pulitzer Prize for investigation on sexual violence",//www.cnn.com/2020/05/04/media/pulitzer-prizes-2020/index.html,"May 4, 2020"
334,We need to talk about Tara Reade,//www.cnn.com/2020/05/01/opinions/we-need-to-talk-about-tara-reade-brawley/index.html,"May 1, 2020"
335,"Ocean warming is causing massive ice sheet loss in Greenland and Antarctica, NASA study shows",//www.cnn.com/2020/05/01/us/nasa-ice-sheet-loss-climate-change-trnd/index.html,"May 1, 2020"
336,"From hospitals to unemployment offices, there are many known unknowns during this pandemic",//www.cnn.com/2020/05/01/media/pandemic-unknowns-reliable-sources/index.html,"May 1, 2020"
337,Coronavirus pandemic in the US,//www.cnn.com/us/live-news/us-coronavirus-update-04-30-20/index.html,"Apr 29, 2020"
338,How to exist in a world that seeks to erase women,//www.cnn.com/2020/04/30/opinions/rebecca-solnit-on-feminism-and-coronavirus-represented-zakaria/index.html,"Apr 30, 2020"
339,The problem with the Covid-19 death numbers,//www.cnn.com/2020/04/30/opinions/the-problem-with-covid-19-death-numbers-sutter/index.html,"Apr 30, 2020"
340,Writing about the dead during a pandemic: 'They are not a statistic or data point',//www.cnn.com/2020/04/25/media/newspaper-obits-coronavirus/index.html,"Apr 25, 2020"
341,"To my son, born in the time of coronavirus and climate change",//www.cnn.com/2020/04/25/weather/climate-change-bill-weir-letter-to-son/index.html,"Apr 25, 2020"
342,"The medical experts stay with Trump, but for how long?",//www.cnn.com/2020/04/25/politics/what-matters-april-24/index.html,"Apr 25, 2020"
343,Buddhist art: These ancient images are more timely than you think,//www.cnn.com/style/article/buddhist-art-images/index.html,"Apr 23, 2020"
344,Green buildings: 18 examples of sustainable architecture around the world,//www.cnn.com/style/article/green-buildings-world-sustainable-design/index.html,"Apr 22, 2020"
345,What is Arbor Day? The meaning behind the tree holiday,//www.cnn.com/2020/04/24/us/what-is-arbor-day-trnd/index.html,"Apr 24, 2020"
346,Between 'Blade Runner' and utopia: Where we're headed 50 years after the first Earth Day,//www.cnn.com/2020/04/21/opinions/earth-day-pollution-fossil-fuels-sutter/index.html,"Apr 21, 2020"
347,Ford engineers are working on electric Mustang SUVs in their own garages,//www.cnn.com/2020/04/23/cars/ford-mustang-mach-e-work-from-home/index.html,"Apr 23, 2020"
348,"9 documentaries for kids and teens that are educational, too",//www.cnn.com/2020/04/23/entertainment/documentaries-for-kids-teens-coronavirus-wellness/index.html,"Apr 23, 2020"
349,Air pollution falls by unprecedented levels in major global cities during coronavirus lockdowns,//www.cnn.com/2020/04/22/world/air-pollution-reduction-cities-coronavirus-intl-hnk/index.html,"Apr 22, 2020"
350,"Air quality in US dramatically worse than in prior years, says new 'State of the Air' report",//www.cnn.com/2020/04/21/health/air-quality-2020-report-wellness/index.html,"Apr 21, 2020"
351,How this tiny beetle could help millions of allergy sufferers,//www.cnn.com/2020/04/21/health/allergies-ragweed-leaf-beetle-wellness-scn/index.html,"Apr 21, 2020"
352,IBM withdraws its full-year 2020 financial guidance due to coronavirus,//www.cnn.com/2020/04/20/tech/ibm-earnings-cloud/index.html,"Apr 20, 2020"
353,"Plasma may be the best option in the fight against Covid-19, but don't celebrate just yet",//www.cnn.com/2020/04/20/opinions/plasma-treatment-covid-19-sepkowitz/index.html,"Apr 20, 2020"
354,Biden has one VP pick that stands above the rest,//www.cnn.com/2020/04/18/opinions/biden-vp-pick-stands-above-the-rest-zelizer/index.html,"Apr 18, 2020"
355,3 African leaders: The smart step to fight the virus,//www.cnn.com/2020/04/18/opinions/african-leaders-smart-step-fight-coronavirus/index.html,"Apr 18, 2020"
356,"In the pandemic, the threat of natural disasters still looms. The thought of facing both at once worries some who'd be in charge",//www.cnn.com/2020/04/18/politics/coronavirus-natural-disaster-response-fema/index.html,"Apr 18, 2020"
357,Designing an end to a toxic American obsession: The Lawn,//www.cnn.com/style/article/lawns-american-yard-us/index.html,"Mar 26, 2020"
358,Biden says he's starting to put together a White House transition team,//www.cnn.com/2020/04/16/politics/joe-biden-white-house-transition-team/index.html,"Apr 16, 2020"
359,"Best commencement speeches of all time, at the threshold of pomp and circumstance",//www.cnn.com/2017/05/12/health/graduation-speeches-wisdom-project/index.html,"May 12, 2017"
360,"Air quality in US dramatically worse than in prior years, says new 'State of the Air' report",//www.cnn.com/2020/04/21/health/air-quality-2020-report-wellness/index.html,"Apr 21, 2020"
361,How this tiny beetle could help millions of allergy sufferers,//www.cnn.com/2020/04/21/health/allergies-ragweed-leaf-beetle-wellness-scn/index.html,"Apr 21, 2020"
362,IBM withdraws its full-year 2020 financial guidance due to coronavirus,//www.cnn.com/2020/04/20/tech/ibm-earnings-cloud/index.html,"Apr 20, 2020"
363,"Plasma may be the best option in the fight against Covid-19, but don't celebrate just yet",//www.cnn.com/2020/04/20/opinions/plasma-treatment-covid-19-sepkowitz/index.html,"Apr 20, 2020"
364,Biden has one VP pick that stands above the rest,//www.cnn.com/2020/04/18/opinions/biden-vp-pick-stands-above-the-rest-zelizer/index.html,"Apr 18, 2020"
365,3 African leaders: The smart step to fight the virus,//www.cnn.com/2020/04/18/opinions/african-leaders-smart-step-fight-coronavirus/index.html,"Apr 18, 2020"
366,"In the pandemic, the threat of natural disasters still looms. The thought of facing both at once worries some who'd be in charge",//www.cnn.com/2020/04/18/politics/coronavirus-natural-disaster-response-fema/index.html,"Apr 18, 2020"
367,Designing an end to a toxic American obsession: The Lawn,//www.cnn.com/style/article/lawns-american-yard-us/index.html,"Mar 26, 2020"
368,Biden says he's starting to put together a White House transition team,//www.cnn.com/2020/04/16/politics/joe-biden-white-house-transition-team/index.html,"Apr 16, 2020"
369,"Best commencement speeches of all time, at the threshold of pomp and circumstance",//www.cnn.com/2017/05/12/health/graduation-speeches-wisdom-project/index.html,"May 12, 2017"
370,"Air quality in US dramatically worse than in prior years, says new 'State of the Air' report",//www.cnn.com/2020/04/21/health/air-quality-2020-report-wellness/index.html,"Apr 21, 2020"
371,How this tiny beetle could help millions of allergy sufferers,//www.cnn.com/2020/04/21/health/allergies-ragweed-leaf-beetle-wellness-scn/index.html,"Apr 21, 2020"
372,IBM withdraws its full-year 2020 financial guidance due to coronavirus,//www.cnn.com/2020/04/20/tech/ibm-earnings-cloud/index.html,"Apr 20, 2020"
373,"Plasma may be the best option in the fight against Covid-19, but don't celebrate just yet",//www.cnn.com/2020/04/20/opinions/plasma-treatment-covid-19-sepkowitz/index.html,"Apr 20, 2020"
374,Biden has one VP pick that stands above the rest,//www.cnn.com/2020/04/18/opinions/biden-vp-pick-stands-above-the-rest-zelizer/index.html,"Apr 18, 2020"
375,3 African leaders: The smart step to fight the virus,//www.cnn.com/2020/04/18/opinions/african-leaders-smart-step-fight-coronavirus/index.html,"Apr 18, 2020"
376,"In the pandemic, the threat of natural disasters still looms. The thought of facing both at once worries some who'd be in charge",//www.cnn.com/2020/04/18/politics/coronavirus-natural-disaster-response-fema/index.html,"Apr 18, 2020"
377,Designing an end to a toxic American obsession: The Lawn,//www.cnn.com/style/article/lawns-american-yard-us/index.html,"Mar 26, 2020"
378,Biden says he's starting to put together a White House transition team,//www.cnn.com/2020/04/16/politics/joe-biden-white-house-transition-team/index.html,"Apr 16, 2020"
379,"Best commencement speeches of all time, at the threshold of pomp and circumstance",//www.cnn.com/2017/05/12/health/graduation-speeches-wisdom-project/index.html,"May 12, 2017"
380,Earth Day Fast Facts,//www.cnn.com/2013/08/23/us/earth-day-fast-facts/index.html,"Aug 23, 2013"
381,Chinese workers in the US are losing their visas with their jobs. But flying home to China is too expensive,//www.cnn.com/2020/04/08/business/china-us-coronavirus-workers-intl-hnk/index.html,"Apr 8, 2020"
382,Sanders exits as pandemic redeems his core ideas,//www.cnn.com/2020/04/08/opinions/bernie-sanders-exits-pandemic-redeems-ideas-jones/index.html,"Apr 8, 2020"
383,Bernie Sanders didn't win. Here's what he did do.,//www.cnn.com/2020/04/08/politics/sanders-2020-joe-biden-president/index.html,"Apr 8, 2020"
384,"Bernie Sanders drops out of the 2020 race, clearing Joe Biden's path to the Democratic nomination",//www.cnn.com/2020/04/08/politics/bernie-sanders-drops-out/index.html,"Apr 8, 2020"
385,Rex Tillerson Fast Facts,//www.cnn.com/2017/02/13/us/rex-tillerson-fast-facts/index.html,"Feb 13, 2017"
386,Kyoto Protocol Fast Facts,//www.cnn.com/2013/07/26/world/kyoto-protocol-fast-facts/index.html,"Jul 26, 2013"
387,Tuesday was Bernie Sanders' last meaningful day as a presidential candidate,//www.cnn.com/2020/04/07/politics/bernie-sanders-wisconsin-primary/index.html,"Apr 7, 2020"
388,The world is coming together to fight coronavirus. It can do the same for the climate crisis,//www.cnn.com/2020/03/18/world/coronavirus-and-climate-crisis-response-intl-hnk/index.html,"Mar 18, 2020"
389,The Australian architects designing homes to withstand bushfires,//www.cnn.com/style/article/australia-bushfire-architecture/index.html,"Apr 7, 2020"
390,Earth Day Fast Facts,//www.cnn.com/2013/08/23/us/earth-day-fast-facts/index.html,"Aug 23, 2013"
391,Chinese workers in the US are losing their visas with their jobs. But flying home to China is too expensive,//www.cnn.com/2020/04/08/business/china-us-coronavirus-workers-intl-hnk/index.html,"Apr 8, 2020"
392,Sanders exits as pandemic redeems his core ideas,//www.cnn.com/2020/04/08/opinions/bernie-sanders-exits-pandemic-redeems-ideas-jones/index.html,"Apr 8, 2020"
393,Bernie Sanders didn't win. Here's what he did do.,//www.cnn.com/2020/04/08/politics/sanders-2020-joe-biden-president/index.html,"Apr 8, 2020"
394,"Bernie Sanders drops out of the 2020 race, clearing Joe Biden's path to the Democratic nomination",//www.cnn.com/2020/04/08/politics/bernie-sanders-drops-out/index.html,"Apr 8, 2020"
395,Rex Tillerson Fast Facts,//www.cnn.com/2017/02/13/us/rex-tillerson-fast-facts/index.html,"Feb 13, 2017"
396,Kyoto Protocol Fast Facts,//www.cnn.com/2013/07/26/world/kyoto-protocol-fast-facts/index.html,"Jul 26, 2013"
397,Tuesday was Bernie Sanders' last meaningful day as a presidential candidate,//www.cnn.com/2020/04/07/politics/bernie-sanders-wisconsin-primary/index.html,"Apr 7, 2020"
398,The world is coming together to fight coronavirus. It can do the same for the climate crisis,//www.cnn.com/2020/03/18/world/coronavirus-and-climate-crisis-response-intl-hnk/index.html,"Mar 18, 2020"
399,The Australian architects designing homes to withstand bushfires,//www.cnn.com/style/article/australia-bushfire-architecture/index.html,"Apr 7, 2020"
400,Scientists found a secret in old Voyager 2 data. This is why we need to revisit Uranus and Neptune,//www.cnn.com/2020/03/27/world/uranus-plasmoid-voyager-2-scn/index.html,"Mar 27, 2020"
401,The pandemic isn't fixing climate change,//www.cnn.com/2020/03/27/opinions/pandemic-not-fixing-climate-change-sutter/index.html,"Mar 27, 2020"
402,The Great Barrier Reef likely just experienced its most widespread bleaching event on record,//www.cnn.com/2020/03/25/world/great-barrier-reef-bleaching-2020-climate-change-trnd/index.html,"Mar 25, 2020"
403,March 25 coronavirus news,//www.cnn.com/world/live-news/coronavirus-outbreak-03-25-20-intl-hnk/index.html,"Mar 24, 2020"
404,Al Gore Fast Facts,//www.cnn.com/2013/09/02/us/al-gore-fast-facts/index.html,"Sep 2, 2013"
405,Jay Inslee Fast Facts,//www.cnn.com/2019/04/05/us/jay-inslee-fast-facts/index.html,"Apr 5, 2019"
406,Two political handicappers say the Electoral College map now leans toward Democrats,//www.cnn.com/2020/03/23/politics/electoral-college-2020-donald-trump-joe-biden/index.html,"Mar 23, 2020"
407,Coronavirus is bringing a plague of dangerous doomsday predictions,//www.cnn.com/2020/03/22/world/doomsday-prophets-coronavirus-blake/index.html,"Mar 22, 2020"
408,The lessons of living in the coronavirus crisis,//www.cnn.com/2020/03/22/opinions/lessons-of-living-in-the-coronavirus-crisis-avlon/index.html,"Mar 22, 2020"
409,The only form of gambling allowed in this Indian state is based on dreaming,//www.cnn.com/2020/03/21/india/teer-gambling-india-intl-hnk/index.html,"Mar 21, 2020"
410,Scientists found a secret in old Voyager 2 data. This is why we need to revisit Uranus and Neptune,//www.cnn.com/2020/03/27/world/uranus-plasmoid-voyager-2-scn/index.html,"Mar 27, 2020"
411,The pandemic isn't fixing climate change,//www.cnn.com/2020/03/27/opinions/pandemic-not-fixing-climate-change-sutter/index.html,"Mar 27, 2020"
412,The Great Barrier Reef likely just experienced its most widespread bleaching event on record,//www.cnn.com/2020/03/25/world/great-barrier-reef-bleaching-2020-climate-change-trnd/index.html,"Mar 25, 2020"
413,March 25 coronavirus news,//www.cnn.com/world/live-news/coronavirus-outbreak-03-25-20-intl-hnk/index.html,"Mar 24, 2020"
414,Al Gore Fast Facts,//www.cnn.com/2013/09/02/us/al-gore-fast-facts/index.html,"Sep 2, 2013"
415,Jay Inslee Fast Facts,//www.cnn.com/2019/04/05/us/jay-inslee-fast-facts/index.html,"Apr 5, 2019"
416,Two political handicappers say the Electoral College map now leans toward Democrats,//www.cnn.com/2020/03/23/politics/electoral-college-2020-donald-trump-joe-biden/index.html,"Mar 23, 2020"
417,Coronavirus is bringing a plague of dangerous doomsday predictions,//www.cnn.com/2020/03/22/world/doomsday-prophets-coronavirus-blake/index.html,"Mar 22, 2020"
418,The lessons of living in the coronavirus crisis,//www.cnn.com/2020/03/22/opinions/lessons-of-living-in-the-coronavirus-crisis-avlon/index.html,"Mar 22, 2020"
419,The only form of gambling allowed in this Indian state is based on dreaming,//www.cnn.com/2020/03/21/india/teer-gambling-india-intl-hnk/index.html,"Mar 21, 2020"
420,Parking in a pandemic: Grounded planes scramble for storage space,//www.cnn.com/travel/article/grounded-plane-storage-coronavirus/index.html,"Mar 21, 2020"
421,Fact check: Joe Biden's comments on gun control,//www.cnn.com/2020/03/21/politics/fact-check-joe-biden-gun-control/index.html,"Mar 21, 2020"
422,Italian hermit living alone on an island says self-isolation is the ultimate journey,//www.cnn.com/travel/article/italy-hermit-coronavirus/index.html,"Mar 20, 2020"
423,Bats are not to blame for coronavirus. Humans are,//www.cnn.com/2020/03/19/health/coronavirus-human-actions-intl/index.html,"Mar 19, 2020"
424,March 19 coronavirus news,//www.cnn.com/world/live-news/coronavirus-outbreak-03-19-20-intl-hnk/index.html,"Mar 18, 2020"
425,Trump's complete failure of imagination is costing America lives and treasure,//www.cnn.com/2020/03/19/opinions/donald-trump-pandemic-failure-imagination-hill/index.html,"Mar 19, 2020"
426,An open letter to my peers partying on the beach,//www.cnn.com/2020/03/19/opinions/spring-breakers-coronavirus-warning-olson/index.html,"Mar 19, 2020"
427,Egypt's White Desert: The alien landscape beyond the Pyramids,//www.cnn.com/travel/article/egypt-white-desert/index.html,"Mar 19, 2020"
428,How AI is helping spot wildfires faster,//www.cnn.com/2019/12/05/tech/ai-wildfires/index.html,"Dec 5, 2019"
429,The world's top climate negotiator is feeling optimistic. She says you should too,//www.cnn.com/2020/02/19/world/climate-change-optimism-christiana-figueres-intl/index.html,"Feb 19, 2020"
430,"2020 primaries in Florida, Illinois and Arizona",//www.cnn.com/politics/live-news/primary-results-march-17-2020/index.html,"Mar 16, 2020"
431,There's an unlikely beneficiary of coronavirus: The planet,//www.cnn.com/2020/03/16/asia/china-pollution-coronavirus-hnk-intl/index.html,"Mar 16, 2020"
432,North American ski resorts follow Europe in sudden suspension of all operations,//www.cnn.com/travel/article/north-america-ski-resort-closures-coronavirus/index.html,"Mar 16, 2020"
433,5 takeaways from the Biden vs. Sanders debate,//www.cnn.com/2020/03/16/politics/debate-recap/index.html,"Mar 16, 2020"
434,Biden sounds like a president,//www.cnn.com/2020/03/15/opinions/post-dem-debate-march-commentary/index.html,"Mar 15, 2020"
435,"Watch the full CNN-Univision Democratic debate from Washington, DC",//www.cnn.com/2020/03/15/app-news-section/watch-full-cnn-univision-democratic-debate-washington-dc/index.html,"Mar 15, 2020"
436,"Democratic debate in Washington, DC",//www.cnn.com/politics/live-news/2020-democratic-debate-live-updates/index.html,"Mar 15, 2020"
437,Analysis: Trump says the pandemic crisis was 'unforeseen' -- but lots of people foresaw it,//www.cnn.com/2020/03/15/politics/fact-check-trump-coronavirus-nobody-predicted/index.html,"Mar 15, 2020"
438,"'The Plot Against America' offers a chilling alternate past, with an eye on the present",//www.cnn.com/2020/03/15/entertainment/the-plot-against-america-review/index.html,"Mar 15, 2020"
439,Biden expected to make overtures to Sanders' supporters in first one-on-one debate,//www.cnn.com/2020/03/15/politics/biden-sanders-supporters-debate/index.html,"Mar 15, 2020"
440,"2020 primaries in Florida, Illinois and Arizona",//www.cnn.com/politics/live-news/primary-results-march-17-2020/index.html,"Mar 16, 2020"
441,There's an unlikely beneficiary of coronavirus: The planet,//www.cnn.com/2020/03/16/asia/china-pollution-coronavirus-hnk-intl/index.html,"Mar 16, 2020"
442,North American ski resorts follow Europe in sudden suspension of all operations,//www.cnn.com/travel/article/north-america-ski-resort-closures-coronavirus/index.html,"Mar 16, 2020"
443,5 takeaways from the Biden vs. Sanders debate,//www.cnn.com/2020/03/16/politics/debate-recap/index.html,"Mar 16, 2020"
444,Biden sounds like a president,//www.cnn.com/2020/03/15/opinions/post-dem-debate-march-commentary/index.html,"Mar 15, 2020"
445,"Watch the full CNN-Univision Democratic debate from Washington, DC",//www.cnn.com/2020/03/15/app-news-section/watch-full-cnn-univision-democratic-debate-washington-dc/index.html,"Mar 15, 2020"
446,"Democratic debate in Washington, DC",//www.cnn.com/politics/live-news/2020-democratic-debate-live-updates/index.html,"Mar 15, 2020"
447,Analysis: Trump says the pandemic crisis was 'unforeseen' -- but lots of people foresaw it,//www.cnn.com/2020/03/15/politics/fact-check-trump-coronavirus-nobody-predicted/index.html,"Mar 15, 2020"
448,"'The Plot Against America' offers a chilling alternate past, with an eye on the present",//www.cnn.com/2020/03/15/entertainment/the-plot-against-america-review/index.html,"Mar 15, 2020"
449,Biden expected to make overtures to Sanders' supporters in first one-on-one debate,//www.cnn.com/2020/03/15/politics/biden-sanders-supporters-debate/index.html,"Mar 15, 2020"
450,Bernie Sanders vows to stay in 2020 race and says he is looking forward to debate with Joe Biden,//www.cnn.com/2020/03/11/politics/bernie-sanders-campaign/index.html,"Mar 11, 2020"
451,'The View' and more shows suspend studio audiences over coronavirus,//www.cnn.com/2020/03/11/entertainment/abc-talk-shows-wendy-williams-audiences-coronavirus/index.html,"Mar 11, 2020"
452,Sudan Fast Facts,//www.cnn.com/2013/10/30/world/africa/sudan-fast-facts/index.html,"Oct 30, 2013"
453,"Formula E is 'literally the future,' says pop star and environment campaigner Ellie Goulding",//www.cnn.com/2020/03/10/motorsport/ellie-goulding-formula-e-supercharged-spt-intl/index.html,"Mar 10, 2020"
454,Why Uruguay could be the world's next great wine destination,//www.cnn.com/travel/article/uruguay-winery-bodega-garzn/index.html,"Mar 11, 2020"
455,Take this seriously. Coronavirus is about to change your life for a while,//www.cnn.com/2020/03/11/politics/what-matters-coronavirus-is-about-to-change-your-life/index.html,"Mar 11, 2020"
456,"5 things to know for March 11: Biden, coronavirus, Russia, Mueller report, climate",//www.cnn.com/2020/03/11/us/five-things-march-11-trnd/index.html,"Mar 11, 2020"
457,How an open water swimmer braved freezing water to uncover Antarctica's 'dark secret',//www.cnn.com/2020/03/10/sport/lewis-pugh-slava-fetisov-antarctica-swim-spt-intl/index.html,"Mar 10, 2020"
458,Why children are an overlooked ally in the fight against human trafficking,//www.cnn.com/2020/03/11/opinions/todres-children-fight-trafficking/index.html,"Mar 11, 2020"
459,Exit polls show Biden drawing key groups away from Sanders,//www.cnn.com/2020/03/10/politics/exit-polls-michigan-missouri-mississippi-washington/index.html,"Mar 10, 2020"
460,"The climate crisis is disrupting life for millions, a report finds",//www.cnn.com/2020/03/10/weather/climate-report-wmo-2019-wxc/index.html,"Mar 10, 2020"
461,Once the Amazon rainforest passes the point of no return it could be gone in decades,//www.cnn.com/2020/03/10/americas/ecosystems-collapse-amazon-climate-intl/index.html,"Mar 10, 2020"
462,Why Russia and Vladimir Putin are waging an oil war with America,//www.cnn.com/2020/03/10/business/russia-us-shale-oil-putin-opec/index.html,"Mar 10, 2020"
463,"Eggshell beads made by hunter-gatherers 33,000 years ago used as a social network",//www.cnn.com/2020/03/10/world/ancient-ostrich-eggshell-beads-scn/index.html,"Mar 10, 2020"
464,Steve Bullock formally announces Senate run,//www.cnn.com/2020/03/09/politics/steve-bullock-announces-senate-run/index.html,"Mar 9, 2020"
465,Biden vs. Sanders: How they compare on key issues,//www.cnn.com/2020/03/08/politics/biden-vs-sanders-policies/index.html,"Mar 8, 2020"
466,Christiana Figueres on why women are vital to the climate fight,//www.cnn.com/2020/03/08/world/christiana-figueres-interview-c2e/index.html,"Mar 8, 2020"
467,The remaining 2020 Dems should choose a woman as VP,//www.cnn.com/2020/03/07/opinions/democrats-female-vice-president-richards-lierman/index.html,"Mar 7, 2020"
468,"If you want to understand why Sanders is still running, look at the presidential election of 1912",//www.cnn.com/2020/03/07/politics/race-for-the-white-house-taft-roosevelt-sanders-biden-trump/index.html,"Mar 7, 2020"
469,Settle in with these weekend reads,//www.cnn.com/2020/03/06/app-news-section/weekend-reads-march-6/index.html,"Mar 6, 2020"
470,"At Paris Fashion Week, coronavirus and climate change dominated the conversation",//www.cnn.com/style/article/paris-fashion-week-fall-winter-2020-2021/index.html,"Mar 6, 2020"
471,Biden still has a lot of problems as a candidate,//www.cnn.com/2020/03/06/opinions/biden-election-challenges-zelizer/index.html,"Mar 6, 2020"
472,"The world's wetlands are a haven for wildlife, but we need to learn to love them",//www.cnn.com/2020/01/31/world/wetland-protection-c2e-intl/index.html,"Jan 31, 2020"
473,The Trump administration's ludicrous approach to coronavirus vaccine,//www.cnn.com/2020/03/05/opinions/ludicrous-plan-coronavirus-vaccine-opinion-sachs/index.html,"Mar 5, 2020"
474,"The koala population faces an immediate threat of extinction after the Australia bushfires, new report finds",//www.cnn.com/2020/03/05/australia/koala-status-new-south-wales-trnd/index.html,"Mar 5, 2020"
475,"Russia just had its warmest winter temperatures, leaving Moscow snowless",//www.cnn.com/2020/03/04/europe/russia-warm-temperatures-moscow-climate-intl/index.html,"Mar 4, 2020"
476,GM's new electric car battery tops Tesla's,//www.cnn.com/2020/03/04/business/gm-electric-car-battery-400-miles-of-range/index.html,"Mar 4, 2020"
477,March 4 coronavirus news,//www.cnn.com/asia/live-news/coronavirus-outbreak-03-04-20-intl-hnk/index.html,"Mar 3, 2020"
478,Super Tuesday 2020,//www.cnn.com/politics/live-news/super-tuesday-results-2020/index.html,"Mar 2, 2020"
479,"The climate crisis made Australia's wildfires at least 30% more likely, study finds",//www.cnn.com/2020/03/04/world/australia-wildfires-made-more-likely-by-climate-change/index.html,"Mar 4, 2020"
480,Oil consumption just fell off a cliff. OPEC is facing a huge test,//www.cnn.com/2020/03/04/business/oil-prices-opec/index.html,"Mar 4, 2020"
481,Michael Bloomberg ends 2020 presidential campaign and endorses Joe Biden,//www.cnn.com/2020/03/04/politics/michael-bloomberg-dropping-out/index.html,"Mar 4, 2020"
482,"Chasing the sun: Racing 1,800 miles by solar power",//www.cnn.com/2020/03/04/motorsport/world-solar-challenge-race-solar-energy-supercharged-spt-intl/index.html,"Mar 4, 2020"
483,Black voters power Biden's southern surge but Latinos give Sanders the edge in California,//www.cnn.com/2020/03/03/politics/super-tuesday-exit-polls/index.html,"Mar 3, 2020"
